instance,maple result,maple time,maple-chrono result,maple-chrono time,maple-trail result,maple-trail time,maple-trail-append result,maple-trail-append time,maple-trail-2levels-ahead,maple-trail-2levels-ahead,par2,par-2 chrono,par-2 trail,par-2 append,par-2 1lvl,maple-chrono-dl result,maple-chrono-dl-time,
../SAT2018/Devriendt/school1_nsh.col.14.cnf,-,5000.034,-,5000.029,-,5000.024,,,-,5000.03,10000,10000,10000,,10000,-,5000.019,10000
../SAT2018/Xiao/Nb8T61.cnf,-,5000.038,-,5002.462,-,5000.427,,,-,5000.817,10000,10000,10000,,10000,-,5001.015,10000
../SAT2019/sr2019/old/MD5-29-5-sc2014.cnf,-,5000.013,-,5000.019,-,5000.008,,,-,5000.035,10000,10000,10000,,10000,-,5000.039,10000
../SAT2019/sr2019/new/Chen/hcp_d14_14.cnf,-,5000.006,-,5000.011,-,5000.047,,,-,5000.029,10000,10000,10000,,10000,-,5000.037,10000
../SAT2018/final/Collatz/C3-2-31.cnf,SAT,44.821,SAT,44.088,SAT,47.627,,,SAT,43.808,44.821,44.088,47.627,,43.808,SAT,44.055,44.055
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_2_3_true-unreach-call_true-termination.i-witness.cnf,UNSAT,134.566,UNSAT,125.542,UNSAT,204.506,,,UNSAT,123.43,134.566,125.542,204.506,,123.43,UNSAT,82.312,82.312
../SAT2019/sr2019/old/9pipe_k-sc2012.cnf,UNSAT,2650.479,UNSAT,2561.699,UNSAT,2586.221,,,UNSAT,115.919,2650.479,2561.699,2586.221,,115.919,UNSAT,84.709,84.709
../SAT2019/sr2019/new/Biere/eqspctbk14spwtcl14.cnf,-,5000.012,-,5000.012,-,5000.009,,,-,5000.021,10000,10000,10000,,10000,-,5000.007,10000
../SAT2019/sr2019/old/countbitsrotate032-sc2009.cnf,-,5000.007,-,5000.012,-,5000.025,,,-,5000.004,10000,10000,10000,,10000,-,5000.022,10000
../SAT2018/Mayer-Eichberger/8-4-9.cnf,-,5000.03,-,5000.012,-,5000.015,,,-,5000.02,10000,10000,10000,,10000,-,5000.043,10000
../SAT2018/Heule/CNP-5-1500.cnf,SAT,281.271,SAT,551.227,SAT,1726.712,,,SAT,52.28,281.271,551.227,1726.712,,52.28,SAT,427.139,427.139
../SAT2018/Chowdhury/gto_p60c243.cnf,UNSAT,140.736,UNSAT,143.425,UNSAT,128.067,,,UNSAT,260.724,140.736,143.425,128.067,,260.724,UNSAT,190.744,190.744
../SAT2019/sr2019/old/rpoc_xits_12_UNKNOWN-sc2009.cnf,-,5000.015,-,5000.009,-,5000.019,,,-,5000.039,10000,10000,10000,,10000,-,5000.01,10000
../SAT2018/Heule/CNP-5-1300.cnf,SAT,1312.488,SAT,178.197,SAT,38.417,,,SAT,711.345,1312.488,178.197,38.417,,711.345,SAT,1180.245,1180.245
../SAT2018/Ofer/course_flat_0.2_2018_3.cnf,SAT,588.575,SAT,267.594,SAT,926.615,,,SAT,3786.681,588.575,267.594,926.615,,3786.681,SAT,234.106,234.106
../SAT2018/Xiao/Nb45T6.cnf,UNSAT,1461.946,UNSAT,1183.198,UNSAT,1412.602,,,-,5000.086,1461.946,1183.198,1412.602,,10000,UNSAT,1444.824,1444.824
../SAT2018/Xiao/Nb8T63.cnf,-,5000.014,-,5000.015,-,5000.014,,,-,5000.052,10000,10000,10000,,10000,-,5000.029,10000
../SAT2018/final/Zhou/ramsey-30-4.cnf,SAT,0.457,SAT,0.475,SAT,0.368,,,SAT,0.434,0.457,0.475,0.368,,0.434,SAT,0.462,0.462
../SAT2018/final/Soos/apn-sbox6-cut5-helpbox28.cnf,-,5000.016,-,5000.011,SAT,302.901,,,-,5000.018,10000,10000,302.901,,10000,SAT,2860.189,2860.189
../SAT2019/sr2019/old/vmpc_34.shuffled-as.sat05-1958-sc2005.cnf,-,5000.013,SAT,456.802,SAT,28.095,,,SAT,668.223,10000,456.802,28.095,,668.223,SAT,1185.422,1185.422
../SAT2019/sr2019/old/LABS_n089_goal008-sc2013.cnf,-,5000.018,-,5000.021,SAT,810.13,,,SAT,1125.863,10000,10000,810.13,,1125.863,-,5000.046,10000
../SAT2018/final/CRIL/T92.2.0.cnf,UNSAT,283.446,UNSAT,337.705,UNSAT,420.84,,,UNSAT,464.775,283.446,337.705,420.84,,464.775,UNSAT,265.979,265.979
../SAT2018/final/Collatz/cannonball-opt-y.rules.4-10.cnf,-,5000.008,-,5000.035,-,5000.013,,,-,5000.018,10000,10000,10000,,10000,-,5000.081,10000
../SAT2019/sr2019/old/countbitswegner128-sc2011.cnf,UNSAT,3968.351,UNSAT,4226.812,UNSAT,4387.404,,,UNSAT,2315.206,3968.351,4226.812,4387.404,,2315.206,UNSAT,3078.125,3078.125
../SAT2018/Konan/TimetableCNFEncoding_17_UNKNOWN.cnf,-,5000.041,SAT,126.974,-,5000.019,,,-,5000.024,10000,126.974,10000,,10000,SAT,217.963,217.963
../SAT2018/Ehlers/ex051_9.cnf,-,5000.072,-,5000.019,-,5000.014,,,-,5000.035,10000,10000,10000,,10000,-,5000.018,10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_3_6_false-unreach-call_true-termination.i-witness.cnf,SAT,828.175,SAT,1283.365,SAT,87.359,,,SAT,158.406,828.175,1283.365,87.359,,158.406,SAT,104.821,104.821
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m146ABCD_p.cnf,SAT,57.608,SAT,2886.747,SAT,134.178,,,SAT,507.501,57.608,2886.747,134.178,,507.501,SAT,2040.941,2040.941
../SAT2018/Harder/ecarev-110-4099-22-30-7.cnf,SAT,202.519,SAT,143.595,SAT,236.384,,,SAT,233.473,202.519,143.595,236.384,,233.473,SAT,192.04,192.04
../SAT2019/sr2019/new/Savicky/size_5_5_5_i272_r12.cnf,-,5000.014,-,5000.019,-,5000.015,,,SAT,2678.196,10000,10000,10000,,2678.196,-,5000.021,10000
../SAT2018/Ofer/course_flat_0.16_2018_3.cnf,-,5000.06,-,5000.072,-,5000.063,,,-,5000.086,10000,10000,10000,,10000,-,5000.07,10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_3_7_false-unreach-call_true-termination.i-witness.cnf,SAT,310.4,SAT,530.53,SAT,211.943,,,SAT,157.215,310.4,530.53,211.943,,157.215,SAT,47.46,47.46
../SAT2019/sr2019/old/course0.2_2018_3-sc2018.cnf,-,5000.058,-,5000.04,SAT,4526.368,,,-,5000.332,10000,10000,4526.368,,10000,SAT,1884.435,1884.435
../SAT2019/sr2019/new/Heule/MM-23-3-3-N.cnf,-,5000.03,-,5000.015,-,5000.017,,,-,5000.029,10000,10000,10000,,10000,-,5000.053,10000
../SAT2018/final/Collatz/cz-alt-3-7.cnf,UNSAT,2536.243,UNSAT,1770.895,UNSAT,2149.41,,,UNSAT,3086.256,2536.243,1770.895,2149.41,,3086.256,UNSAT,3426.73,3426.73
../SAT2018/Chowdhury/gto_p60c239.cnf,UNSAT,67.711,UNSAT,65.572,UNSAT,79.487,,,UNSAT,69.237,67.711,65.572,79.487,,69.237,UNSAT,58.662,58.662
../SAT2018/Xiao/Nb29T6.cnf,UNSAT,278.869,UNSAT,307.972,UNSAT,432.448,,,UNSAT,661.039,278.869,307.972,432.448,,661.039,UNSAT,385.69,385.69
../SAT2018/Ehlers/ex025_19.cnf,-,5000.051,-,5000.028,-,5000.036,,,-,5000.038,10000,10000,10000,,10000,-,5000.025,10000
../SAT2019/sr2019/old/dp12u11.used-as.sat04-358-sc2004.cnf,UNSAT,332.415,UNSAT,357.432,UNSAT,236.088,,,UNSAT,342.143,332.415,357.432,236.088,,342.143,UNSAT,229.803,229.803
../SAT2018/Jingchao/ae_rphp035_05.cnf,UNSAT,585.139,UNSAT,855.899,UNSAT,710.293,,,UNSAT,742.045,585.139,855.899,710.293,,742.045,UNSAT,690.444,690.444
../SAT2018/Heule/CNP-5-1700.cnf,SAT,69.546,SAT,32.829,SAT,291.769,,,SAT,55.788,69.546,32.829,291.769,,55.788,SAT,135.196,135.196
../SAT2018/final/Johnson/sted1_0x24204-330.cnf,SAT,243.865,SAT,205.963,SAT,254.061,,,SAT,284.356,243.865,205.963,254.061,,284.356,SAT,260.516,260.516
../SAT2018/Devriendt/queen8_12.col.12.cnf,UNSAT,195.118,UNSAT,332.116,UNSAT,460.624,,,UNSAT,929.047,195.118,332.116,460.624,,929.047,UNSAT,745.813,745.813
../SAT2019/sr2019/new/Heule/MM-23-2-4-B.cnf,-,5000.01,-,5000.098,-,5000.008,,,-,5000.023,10000,10000,10000,,10000,-,5000.046,10000
../SAT2018/Chowdhury/gto_p60c231_1.cnf,UNSAT,57.412,UNSAT,58.962,UNSAT,57.184,,,UNSAT,58.204,57.412,58.962,57.184,,58.204,UNSAT,53.95,53.95
../SAT2018/final/Collatz/less-cy-caa.rules.6-4.cnf,-,5000.029,-,5000.017,-,5000.01,,,-,5000.039,10000,10000,10000,,10000,-,5000.014,10000
../SAT2019/sr2019/old/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07-sc2007.cnf,UNSAT,448.749,UNSAT,680.467,UNSAT,331.816,,,UNSAT,426.795,448.749,680.467,331.816,,426.795,UNSAT,636.189,636.189
../SAT2018/Harder/ecarev-110-1031-23-40-6.cnf,SAT,887.09,SAT,617.658,SAT,782.797,,,SAT,826.855,887.09,617.658,782.797,,826.855,SAT,274.799,274.799
../SAT2018/Zha/factoring94418953x321534781.cnf,-,5000.007,-,5000.046,SAT,770.54,,,-,5000.013,10000,10000,770.54,,10000,SAT,2191.55,2191.55
../SAT2019/sr2019/new/Savicky/size_5_5_5_i116_r12.cnf,-,5000.008,SAT,2302.493,SAT,629.512,,,SAT,982.252,10000,2302.493,629.512,,982.252,-,5000.042,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m72a_p.cnf,SAT,125.127,SAT,246.467,SAT,492.227,,,SAT,545.625,125.127,246.467,492.227,,545.625,SAT,271.763,271.763
../SAT2018/Biere/sdiv16prop.cnf,UNSAT,332.075,UNSAT,312.489,UNSAT,327.875,,,UNSAT,629.799,332.075,312.489,327.875,,629.799,UNSAT,627.275,627.275
../SAT2019/sr2019/old/MUS-v310-4-sc2013.cnf,UNSAT,320.306,UNSAT,301.017,UNSAT,335.292,,,UNSAT,503.697,320.306,301.017,335.292,,503.697,UNSAT,417.961,417.961
../SAT2019/sr2019/old/rphp5_100_shuffled-sc2016.cnf,-,5000.033,-,5000.03,-,5000.056,,,-,5000.022,10000,10000,10000,,10000,-,5000.03,10000
../SAT2019/sr2019/old/sokoban-p20.sas.cr.35-sc2016.cnf,-,5000.012,-,5000.094,-,5000.241,,,-,5000.022,10000,10000,10000,,10000,-,5000.014,10000
../SAT2019/sr2019/old/frb59-26-1.used-as.sat04-891-sc2011.cnf,-,5000.025,-,5000.011,-,5000.438,,,-,5000.154,10000,10000,10000,,10000,-,5001.232,10000
../SAT2019/sr2019/old/006-23-96-sc2014.cnf,-,5000.015,-,5000.009,-,5000.025,,,-,5000.014,10000,10000,10000,,10000,-,5000.048,10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.race-4_2-thread_local_vars_false-unreach-call.i-witness.cnf,SAT,318.937,SAT,308.056,SAT,346.504,,,SAT,365.194,318.937,308.056,346.504,,365.194,SAT,286.944,286.944
../SAT2018/Xiao/Nb14T194.cnf,-,5000.089,-,5001.923,-,5000.11,,,-,5000.665,10000,10000,10000,,10000,-,5000.158,10000
../SAT2018/Biere/udiv40prop.cnf,-,5000.009,-,5001.889,-,5000.901,,,UNSAT,2890.745,10000,10000,10000,,2890.745,UNSAT,3225.129,3225.129
../SAT2019/sr2019/old/gensys-icl005.shuffled-as.sat05-3826-sc2011.cnf,UNSAT,327.414,UNSAT,381.433,UNSAT,408.263,,,UNSAT,483.869,327.414,381.433,408.263,,483.869,UNSAT,367.026,367.026
../SAT2018/Ofer/exam_flat_0.04_2018_3.cnf,-,5000.098,-,5000.062,-,5000.084,,,-,5000.03,10000,10000,10000,,10000,-,5000.149,10000
../SAT2018/Heusser/satcoin-genesis-SAT-5.cnf,SAT,2.684,SAT,2.714,SAT,3.58,,,SAT,2.689,2.684,2.714,3.58,,2.689,SAT,2.662,2.662
../SAT2019/sr2019/old/k_unsat-sc2013.cnf,-,5000.009,-,5000.006,-,5000.031,,,-,5000.014,10000,10000,10000,,10000,-,5000.019,10000
../SAT2019/sr2019/old/vmpc_30-sc2007.cnf,SAT,227.338,SAT,17.529,SAT,465.758,,,SAT,350.458,227.338,17.529,465.758,,350.458,SAT,264.9,264.9
../SAT2018/Konan/TimetableCNFEncoding_6_UNKNOWN.cnf,-,5000.018,-,5000.055,-,5000.023,,,-,5000.028,10000,10000,10000,,10000,-,5000.082,10000
../SAT2018/final/Zhou/bibd-16-80-15-3-2_glb.cnf,SAT,48.062,SAT,34.62,SAT,47.002,,,SAT,83.326,48.062,34.62,47.002,,83.326,SAT,61.699,61.699
../SAT2019/sr2019/new/Heule/MM-23-2-2-3-B.cnf,-,5000.025,-,5000.015,-,5000.011,,,-,5000.023,10000,10000,10000,,10000,-,5000.033,10000
../SAT2019/sr2019/old/SGI_30_60_24_40_2-dir.shuffled-as.sat03-118-sc2002.cnf,UNSAT,804.557,UNSAT,805.462,UNSAT,796.549,,,UNSAT,1187.854,804.557,805.462,796.549,,1187.854,UNSAT,1489.229,1489.229
../SAT2019/sr2019/old/LABS_n087_goal008-sc2013.cnf,SAT,4570.769,SAT,1178.649,SAT,672.627,,,SAT,1262.551,4570.769,1178.649,672.627,,1262.551,SAT,868.418,868.418
../SAT2018/final/CRIL/T107.2.0.cnf,UNSAT,336.287,UNSAT,262.652,UNSAT,352.907,,,UNSAT,442.906,336.287,262.652,352.907,,442.906,UNSAT,371.495,371.495
../SAT2018/final/Collatz/1mod8.rules.7-7.cnf,-,5000.016,-,5000.013,-,5000.033,,,-,5000.032,10000,10000,10000,,10000,-,5000.022,10000
../SAT2018/Manthey/Problem11_label29_false-unreach-call.c.cnf,SAT,463.65,SAT,441.149,SAT,491.899,,,SAT,449.709,463.65,441.149,491.899,,449.709,SAT,240.901,240.901
../SAT2019/sr2019/new/Zhou/knight_16.cnf,SAT,494.933,SAT,398.512,SAT,345.57,,,SAT,512.603,494.933,398.512,345.57,,512.603,SAT,404.526,404.526
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-2-C.cnf,-,5000.031,-,5000.039,-,5000.014,,,-,5000.035,10000,10000,10000,,10000,-,5000.073,10000
../SAT2019/sr2019/new/Zhou/Pb-chnl15-16_c18.cnf,-,5000.002,-,5000.026,-,5000.002,,,-,5000.014,10000,10000,10000,,10000,-,5000.014,10000
../SAT2018/Ofer/course_flat_0.12_2018_3_3.cnf,-,5000.022,-,5000.042,-,5008.497,,,-,5000.023,10000,10000,10000,,10000,-,5000.14,10000
../SAT2018/final/Johnson/sted1_0x24204-350.cnf,-,5000.009,-,5000.006,-,5000.017,,,-,5000.031,10000,10000,10000,,10000,-,5000.031,10000
../SAT2019/sr2019/new/Heule/MM-23-3-3-B.cnf,-,5000.043,-,5000.038,-,5000.138,,,-,5000.021,10000,10000,10000,,10000,-,5000.019,10000
../SAT2019/sr2019/new/Biere/eq2csparrc162cbpwtcl16.cnf,-,5000.009,-,5000.03,-,5000.019,,,-,5000.008,10000,10000,10000,,10000,-,5000.011,10000
../SAT2018/final/Soos/apn-sbox5-cut5-symmbreak.cnf,-,5000.231,-,5000.017,-,5000.022,,,-,5000.176,10000,10000,10000,,10000,-,5000.031,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m63a_p.cnf,SAT,344.741,SAT,358.66,SAT,199.844,,,SAT,454.799,344.741,358.66,199.844,,454.799,SAT,453.6,453.6
../SAT2019/sr2019/new/Zhou/CarSequencing-90-02_c18.cnf,SAT,94.456,SAT,35.53,SAT,116.284,,,SAT,118.781,94.456,35.53,116.284,,118.781,SAT,48.907,48.907
../SAT2018/Manthey/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,UNSAT,221.4,UNSAT,239.996,UNSAT,230.251,,,UNSAT,408.945,221.4,239.996,230.251,,408.945,UNSAT,243.802,243.802
../SAT2018/final/Collatz/ad-A-3-7-17.cnf,-,5000.01,-,5000.004,-,5000.04,,,-,5000.035,10000,10000,10000,,10000,-,5000.01,10000
../SAT2018/Jingchao/e_rphp096_04.cnf,UNSAT,2273.521,-,5000.012,-,5000.02,,,-,5000.023,2273.521,10000,10000,,10000,-,5000.045,10000
../SAT2018/Liang/quadratic_tight_error.c.cnf,UNSAT,168.733,UNSAT,175.554,UNSAT,202.863,,,UNSAT,153.889,168.733,175.554,202.863,,153.889,UNSAT,162.311,162.311
../SAT2018/final/Collatz/by-X-2-7-100.cnf,UNSAT,1458.523,UNSAT,1606.773,UNSAT,1433.718,,,UNSAT,1586.563,1458.523,1606.773,1433.718,,1586.563,UNSAT,2016.335,2016.335
../SAT2019/sr2019/new/Savicky/size_5_5_5_i044_r12.cnf,-,5000.009,-,5000.009,-,5000.009,,,-,5000.054,10000,10000,10000,,10000,-,5000.019,10000
../SAT2019/sr2019/old/aes_24_4_keyfind_5-sc2014.cnf,SAT,1319.843,SAT,1310.202,-,5000.018,,,SAT,27.901,1319.843,1310.202,10000,,27.901,SAT,2408.347,2408.347
../SAT2018/Zha/prime_119218851371.cnf,UNSAT,77.614,UNSAT,81.175,UNSAT,76.11,,,UNSAT,117.974,77.614,81.175,76.11,,117.974,UNSAT,106.25,106.25
../SAT2018/Chowdhury/gto_p60c235.cnf,UNSAT,148.611,UNSAT,148.853,UNSAT,167.835,,,UNSAT,222.008,148.611,148.853,167.835,,222.008,UNSAT,262.212,262.212
../SAT2019/sr2019/new/Zhou/SocialGolfers-6-6-6-cp_c18.cnf,-,5000.005,-,5000.694,-,5003.721,,,-,5000.064,10000,10000,10000,,10000,-,5000.08,10000
../SAT2018/Ehlers/ex175_18.cnf,SAT,1461.901,-,5000.136,SAT,2395.704,,,SAT,2818.016,1461.901,10000,2395.704,,2818.016,SAT,558.126,558.126
../SAT2018/Konan/TimetableCNFEncoding_3_UNKNOWN.cnf,-,5000.019,SAT,386.509,-,5000.025,,,-,5000.023,10000,386.509,10000,,10000,SAT,348.079,348.079
../SAT2019/sr2019/new/Biere/eqbpdtlf14spctbk14.cnf,-,5000.006,-,5000.013,-,5000.01,,,-,5000.013,10000,10000,10000,,10000,-,5000.058,10000
../SAT2018/Xiao/Nb52T6.cnf,UNSAT,1708.826,UNSAT,1564.521,UNSAT,2326.33,,,-,5000.159,1708.826,1564.521,2326.33,,10000,UNSAT,1971.328,1971.328
../SAT2019/sr2019/new/Zhou/Pb-chnl20-21_c18.cnf,-,5000.031,-,5000.024,-,5000.036,,,-,5000.011,10000,10000,10000,,10000,-,5000.046,10000
../SAT2019/sr2019/old/002-80-8-sc2014.cnf,SAT,576.452,SAT,594.354,SAT,292.872,,,SAT,461.561,576.452,594.354,292.872,,461.561,SAT,295.53,295.53
../SAT2019/sr2019/new/Chen/hcp_CP22_22.cnf,-,5000.056,-,5000.016,-,5000.035,,,-,5000.015,10000,10000,10000,,10000,-,5000.036,10000
../SAT2018/Jingchao/a_rphp085_04.cnf,-,5000.017,-,5000.035,UNSAT,2364.649,,,-,5000.031,10000,10000,2364.649,,10000,-,5000.037,10000
../SAT2018/Zha/Karatsuba4477457x5308417.cnf,SAT,69.53,SAT,99.452,SAT,132.478,,,SAT,680.943,69.53,99.452,132.478,,680.943,SAT,569.036,569.036
../SAT2019/sr2019/new/vonHolten/b1904P3-8x8c11h7UNSAT.cnf,UNSAT,1115.343,UNSAT,1055.458,UNSAT,775.254,,,UNSAT,698.378,1115.343,1055.458,775.254,,698.378,UNSAT,555.631,555.631
../SAT2018/Chowdhury/gto_p50c314.cnf,-,5000.011,-,5000.006,-,5000.094,,,-,5000.013,10000,10000,10000,,10000,-,5000.01,10000
../SAT2018/Chowdhury/gto_p50c345_1.cnf,-,5000.028,-,5000.005,-,5000.004,,,-,5000.009,10000,10000,10000,,10000,-,5000.009,10000
../SAT2018/Konan/TimetableCNFEncoding_1_UNKNOWN.cnf,-,5000.027,SAT,118.685,-,5000.036,,,-,5000.043,10000,118.685,10000,,10000,SAT,183.087,183.087
../SAT2018/Scheel/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,SAT,596.296,SAT,2290.767,SAT,2210.89,,,SAT,1539.267,596.296,2290.767,2210.89,,1539.267,SAT,4132.104,4132.104
../SAT2018/final/CRIL/T122.2.0.cnf,UNSAT,435.401,UNSAT,368.268,UNSAT,415.605,,,UNSAT,488.15,435.401,368.268,415.605,,488.15,UNSAT,390.615,390.615
../SAT2018/Heusser/satcoin-genesis-SAT-10.cnf,-,5000.016,-,5000.038,SAT,2439.612,,,SAT,3.766,10000,10000,2439.612,,3.766,-,5000.038,10000
../SAT2019/sr2019/old/total-10-15-u-sc2007.cnf,-,5000.015,-,5000.012,-,5000.042,,,-,5000.015,10000,10000,10000,,10000,-,5000.013,10000
../SAT2018/Heule/CNP-5-400.cnf,-,5000.012,SAT,529.005,-,5000.023,,,SAT,1857.407,10000,529.005,10000,,1857.407,SAT,4575.603,4575.603
../SAT2018/Heusser/satcoin-genesis-SAT-16.cnf,SAT,6.999,SAT,5.193,SAT,8.443,,,SAT,6.73,6.999,5.193,8.443,,6.73,SAT,6.042,6.042
../SAT2019/sr2019/new/Zhou/QuasiGroup-4-12_c18.cnf,SAT,1677.051,SAT,202.073,SAT,935.882,,,SAT,1417.873,1677.051,202.073,935.882,,1417.873,SAT,436.166,436.166
../SAT2018/final/CRIL/T125.2.0.cnf,UNSAT,342.782,UNSAT,310.693,UNSAT,432.677,,,UNSAT,506.217,342.782,310.693,432.677,,506.217,UNSAT,315.649,315.649
../SAT2019/sr2019/new/Biere/cruxmiter29seed4.cnf,UNSAT,328.516,UNSAT,315.784,UNSAT,299.699,,,UNSAT,384.242,328.516,315.784,299.699,,384.242,UNSAT,789.112,789.112
../SAT2018/final/Zhou/ortholatin-7.cnf,SAT,17.183,SAT,22.797,SAT,20.412,,,SAT,30.696,17.183,22.797,20.412,,30.696,SAT,24.368,24.368
../SAT2019/sr2019/new/Chen/hcp_d16_16.cnf,-,5000.017,-,5000.04,-,5001.116,,,-,5000.214,10000,10000,10000,,10000,-,5000.363,10000
../SAT2018/Chen/20180326_095804286_p_cnf_320_1120.cnf,SAT,2355.324,-,5000.015,-,5001.59,,,-,5000.017,2355.324,10000,10000,,10000,-,5000.016,10000
../SAT2019/sr2019/old/ACG-20-10p1-sc2009.cnf,SAT,1253.812,SAT,1637.376,SAT,831.793,,,SAT,1682.187,1253.812,1637.376,831.793,,1682.187,SAT,1413.131,1413.131
../SAT2018/Chen/20180322_164241329_p_cnf_320_1120.cnf,-,5000.007,-,5000.004,-,5000.029,,,-,5000.023,10000,10000,10000,,10000,-,5000.049,10000
../SAT2019/sr2019/new/Biere/eqspdtlf14bpwtrc14.cnf,-,5000.02,-,5000.015,-,5000.013,,,-,5000.009,10000,10000,10000,,10000,-,5000.012,10000
../SAT2019/sr2019/old/test_v7_r12_vr10_c1_s18160.smt2-stp212-sc2016.cnf,-,5000.074,-,5000.095,-,5000.017,,,-,5000.026,10000,10000,10000,,10000,-,5000.055,10000
../SAT2018/Konan/TimetableCNFEncoding_2_UNKNOWN.cnf,-,5000.04,-,5000.049,-,5000.023,,,-,5000.047,10000,10000,10000,,10000,-,5000.045,10000
../SAT2018/final/Zhou/si2-b03m-m800-03.cnf,SAT,124.242,SAT,126.479,SAT,123.44,,,SAT,124.214,124.242,126.479,123.44,,124.214,SAT,164.369,164.369
../SAT2019/sr2019/new/Zaikin/Grain_no_init_ver1_out200_known_last104_0.cnf,SAT,4392.82,SAT,310.999,SAT,1234.761,,,SAT,1488,4392.82,310.999,1234.761,,1488,SAT,878.726,878.726
../SAT2019/sr2019/new/Biere/eqbpdtlf14bpwtcl14.cnf,UNSAT,2705.425,UNSAT,2624.625,UNSAT,2811.265,,,UNSAT,167.406,2705.425,2624.625,2811.265,,167.406,UNSAT,227.864,227.864
../SAT2019/sr2019/new/Bebel/toughsat_24bits_0.cnf,SAT,50.352,SAT,87.42,SAT,124.149,,,SAT,204.361,50.352,87.42,124.149,,204.361,SAT,102.966,102.966
../SAT2018/Scheel/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,SAT,139.35,SAT,316.792,SAT,373.404,,,SAT,351.898,139.35,316.792,373.404,,351.898,SAT,436.865,436.865
../SAT2019/sr2019/old/6s139-sc2013.cnf,UNSAT,2811.851,UNSAT,2808.975,UNSAT,3028.526,,,UNSAT,3180.079,2811.851,2808.975,3028.526,,3180.079,UNSAT,2512.436,2512.436
../SAT2019/sr2019/old/ecarev-110-1031-23-40-8-sc2018.cnf,SAT,502.227,SAT,257.831,SAT,324.691,,,SAT,618.907,502.227,257.831,324.691,,618.907,SAT,550.099,550.099
../SAT2018/Heusser/satcoin-genesis-SAT-9.cnf,SAT,4.464,SAT,3.92,SAT,4.097,,,SAT,3.148,4.464,3.92,4.097,,3.148,SAT,2.996,2.996
../SAT2019/sr2019/old/f6nidw-sc2012.cnf,UNSAT,28.121,UNSAT,33.678,UNSAT,31.182,,,UNSAT,26.931,28.121,33.678,31.182,,26.931,UNSAT,30.463,30.463
../SAT2019/sr2019/old/UTI-20-10p1-sc2009.cnf,SAT,213.887,SAT,455.827,SAT,429.75,,,SAT,488.875,213.887,455.827,429.75,,488.875,SAT,446.494,446.494
../SAT2019/sr2019/new/Bebel/toughsat_25bits_1.cnf,SAT,560.347,SAT,279.723,SAT,141.816,,,SAT,1469.907,560.347,279.723,141.816,,1469.907,SAT,270.84,270.84
../SAT2019/sr2019/old/sha2.shuffled-as.sat03-442-sc2002.cnf,-,5000.022,-,5000.985,-,5000.608,,,-,5000.853,10000,10000,10000,,10000,-,5000.748,10000
../SAT2019/sr2019/new/Savicky/size_4_4_4_i0566_r8.cnf,UNSAT,665.518,UNSAT,728.625,UNSAT,291.635,,,UNSAT,654.268,665.518,728.625,291.635,,654.268,UNSAT,805.368,805.368
../SAT2019/sr2019/new/Zaikin/Grain_no_init_ver1_out200_known_last105_0_u.cnf,UNSAT,241.547,UNSAT,359.322,UNSAT,339.374,,,UNSAT,453.276,241.547,359.322,339.374,,453.276,UNSAT,323.327,323.327
../SAT2018/Harder/ecarev-110-4099-22-30-4.cnf,SAT,250.775,SAT,219.624,SAT,250.913,,,SAT,271.131,250.775,219.624,250.913,,271.131,SAT,191.076,191.076
../SAT2018/final/CRIL/T86.2.0.cnf,UNSAT,316.998,UNSAT,363.097,UNSAT,475.824,,,UNSAT,575.494,316.998,363.097,475.824,,575.494,UNSAT,341.913,341.913
../SAT2019/sr2019/new/Chen/hcp_bij16_16.cnf,-,5000.145,-,5000.058,-,5000.086,,,-,5000.067,10000,10000,10000,,10000,-,5000.289,10000
../SAT2018/final/Johnson/sted1_0x0-420.cnf,-,5000.013,-,5000.025,-,5000.007,,,-,5000.012,10000,10000,10000,,10000,-,5000.046,10000
../SAT2019/sr2019/new/Savicky/size_4_4_4_i4096_r8.cnf,UNSAT,481.307,UNSAT,491.292,UNSAT,504.267,,,UNSAT,361.041,481.307,491.292,504.267,,361.041,UNSAT,570.662,570.662
../SAT2019/sr2019/old/rbcl_xits_13_UNKNOWN-sc2009.cnf,-,5000.008,-,5000.012,-,5000.021,,,-,5000.013,10000,10000,10000,,10000,-,5000.015,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m148ABCD_p.cnf,SAT,1750.315,SAT,1253.527,SAT,2859.095,,,SAT,749.382,1750.315,1253.527,2859.095,,749.382,SAT,2929.797,2929.797
