instance	cadical result	cadical time	cadical-chrono result	cadical-chrono time	cadical-trail result	cadical-trail time	cadical-trail-append result	cadical-trail-append time	cadical-trail-2levels-ahead	cadical-trail-2levels-ahead	par2	par-2 chrono	par-2 trail	par-2 append	par-2 1lvl
../SAT2018/Xiao/Nb45T6.cnf	UNSAT	1348.844	UNSAT	1371.009	UNSAT	3574.099	UNSAT	1411.491	UNSAT	1237.248	1348.844	1371.009	3574.099	1411.491	1237.248
../SAT2018/Xiao/Nb8T63.cnf	SAT	0.378	SAT	530.155	SAT	0.443	SAT	0.419	SAT	141.785	0.378	530.155	0.443	0.419	141.785
../SAT2018/final/Zhou/ramsey-30-4.cnf	SAT	2.676	SAT	2.657	SAT	2.845	SAT	3.553	SAT	3.11	2.676	2.657	2.845	3.553	3.11
../SAT2018/final/Soos/apn-sbox6-cut5-helpbox28.cnf	-	5000.009	-	5000.043	-	5000.01	-	5000.017	-	5000.014	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/vmpc_34.shuffled-as.sat05-1958-sc2005.cnf	-	5000.013	-	5000.021	-	5000.007	-	5000.014	-	5000.009	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/LABS_n089_goal008-sc2013.cnf	-	5000.046	SAT	2735.592	SAT	848.262	SAT	240.73	SAT	203.473	10000	2735.592	848.262	240.73	203.473
../SAT2018/final/CRIL/T92.2.0.cnf	UNSAT	568.993	UNSAT	556.308	UNSAT	536.764	UNSAT	503.244	UNSAT	623.311	568.993	556.308	536.764	503.244	623.311
../SAT2018/final/Collatz/cannonball-opt-y.rules.4-10.cnf	-	5000.007	-	5000.02	-	5000.033	-	5000.01	-	5000.006	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/countbitswegner128-sc2011.cnf	UNSAT	1186.366	UNSAT	1228.087	UNSAT	1238.596	UNSAT	1136.841	UNSAT	1116.948	1186.366	1228.087	1238.596	1136.841	1116.948
../SAT2018/Konan/TimetableCNFEncoding_17_UNKNOWN.cnf	-	5000.035	-	3533.842	-	5000.035	-	5000.037	-	5000.035	10000	10000	10000	10000	10000
../SAT2018/Ehlers/ex051_9.cnf	UNSAT	3939.671	UNSAT	3920.058	UNSAT	3912.545	UNSAT	3615.969	UNSAT	4531.562	3939.671	3920.058	3912.545	3615.969	4531.562
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_3_6_false-unreach-call_true-termination.i-witness.cnf	SAT	687.215	SAT	382.474	SAT	992.706	SAT	491.834	SAT	747.437	687.215	382.474	992.706	491.834	747.437
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m146ABCD_p.cnf	SAT	397.157	SAT	355.82	SAT	12.538	SAT	650.849	SAT	3018.501	397.157	355.82	12.538	650.849	3018.501
../SAT2018/Harder/ecarev-110-4099-22-30-7.cnf	SAT	619.31	SAT	294.923	SAT	354.292	SAT	351.565	SAT	585.235	619.31	294.923	354.292	351.565	585.235
../SAT2019/sr2019/new/Savicky/size_5_5_5_i272_r12.cnf	SAT	1260.498	SAT	1851.053	-	5000.01	SAT	1276.231	SAT	2114.392	1260.498	1851.053	10000	1276.231	2114.392
../SAT2018/Ofer/course_flat_0.16_2018_3.cnf	-	5000.046	-	5000.079	-	5000.079	-	5000.059	-	5000.038	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_3_7_false-unreach-call_true-termination.i-witness.cnf	SAT	410.092	SAT	730.262	SAT	456.298	SAT	448.833	SAT	127.34	410.092	730.262	456.298	448.833	127.34
../SAT2019/sr2019/old/course0.2_2018_3-sc2018.cnf	SAT	1365.416	SAT	472.11	SAT	4277.078	SAT	4419.382	SAT	4588.915	1365.416	472.11	4277.078	4419.382	4588.915
../SAT2019/sr2019/new/Heule/MM-23-3-3-N.cnf	-	5000.01	-	5000.007	-	5000.053	-	5000.065	-	5000.042	10000	10000	10000	10000	10000
../SAT2018/final/Collatz/cz-alt-3-7.cnf	UNSAT	3320.31	UNSAT	3272.007	UNSAT	3838.423	UNSAT	3435.681	UNSAT	3406.398	3320.31	3272.007	3838.423	3435.681	3406.398
../SAT2018/Chowdhury/gto_p60c239.cnf	UNSAT	173.877	UNSAT	192.166	UNSAT	192.287	UNSAT	173.56	UNSAT	283.612	173.877	192.166	192.287	173.56	283.612
../SAT2018/Xiao/Nb29T6.cnf	UNSAT	451.586	UNSAT	731.527	UNSAT	424.585	UNSAT	405.375	UNSAT	436.999	451.586	731.527	424.585	405.375	436.999
../SAT2018/Ehlers/ex025_19.cnf	UNSAT	2548.97	UNSAT	2753.242	UNSAT	2695.255	UNSAT	2654.918	UNSAT	2691.258	2548.97	2753.242	2695.255	2654.918	2691.258
../SAT2019/sr2019/old/dp12u11.used-as.sat04-358-sc2004.cnf	UNSAT	91.742	UNSAT	121.51	UNSAT	155.747	UNSAT	131.153	UNSAT	97.094	91.742	121.51	155.747	131.153	97.094
../SAT2018/Jingchao/ae_rphp035_05.cnf	UNSAT	1208.943	UNSAT	1271.959	UNSAT	1174.348	UNSAT	1332.138	UNSAT	1259.025	1208.943	1271.959	1174.348	1332.138	1259.025
../SAT2018/Heule/CNP-5-1700.cnf	SAT	31.543	SAT	120.364	SAT	32.047	SAT	40.203	SAT	34.742	31.543	120.364	32.047	40.203	34.742
../SAT2018/final/Johnson/sted1_0x24204-330.cnf	SAT	180.387	SAT	470.084	SAT	329.348	SAT	433.586	SAT	134.508	180.387	470.084	329.348	433.586	134.508
../SAT2018/Devriendt/queen8_12.col.12.cnf	UNSAT	18.129	UNSAT	12.761	UNSAT	24.006	UNSAT	19.737	UNSAT	18.399	18.129	12.761	24.006	19.737	18.399
../SAT2019/sr2019/new/Heule/MM-23-2-4-B.cnf	-	5000.022	-	5000.007	-	5000.017	-	5000.021	-	5000.014	10000	10000	10000	10000	10000
../SAT2018/Chowdhury/gto_p60c231_1.cnf	UNSAT	119.03	UNSAT	99.975	UNSAT	98.83	UNSAT	93.13	UNSAT	113.439	119.03	99.975	98.83	93.13	113.439
../SAT2018/final/Collatz/less-cy-caa.rules.6-4.cnf	SAT	80.316	SAT	271.611	SAT	120.006	SAT	388.057	SAT	7.7	80.316	271.611	120.006	388.057	7.7
../SAT2019/sr2019/old/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07-sc2007.cnf	UNSAT	1108.085	UNSAT	1377.558	UNSAT	1137.959	UNSAT	1027.832	UNSAT	1203.878	1108.085	1377.558	1137.959	1027.832	1203.878
../SAT2018/Harder/ecarev-110-1031-23-40-6.cnf	SAT	1081.005	SAT	1110.086	SAT	1262.981	SAT	1072.642	SAT	1134.602	1081.005	1110.086	1262.981	1072.642	1134.602
../SAT2018/Zha/factoring94418953x321534781.cnf	SAT	3662.12	SAT	4156.308	-	5000.011	-	5000.013	SAT	4930.928	3662.12	4156.308	10000	10000	4930.928
../SAT2019/sr2019/new/Savicky/size_5_5_5_i116_r12.cnf	SAT	1463.111	SAT	30.658	SAT	56.227	SAT	34.072	SAT	193.232	1463.111	30.658	56.227	34.072	193.232
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m72a_p.cnf	SAT	905.147	SAT	1649.685	SAT	266.565	SAT	1547.31	SAT	953.019	905.147	1649.685	266.565	1547.31	953.019
../SAT2018/Biere/sdiv16prop.cnf	UNSAT	708.271	UNSAT	658.338	UNSAT	788.057	UNSAT	778.561	UNSAT	503.595	708.271	658.338	788.057	778.561	503.595
../SAT2019/sr2019/old/MUS-v310-4-sc2013.cnf	UNSAT	2300.084	UNSAT	2604.658	UNSAT	2520.354	UNSAT	2573.567	UNSAT	3587.79	2300.084	2604.658	2520.354	2573.567	3587.79
../SAT2019/sr2019/old/rphp5_100_shuffled-sc2016.cnf	-	5000.015	-	5000.008	-	5000.013	-	5000.023	-	5000.041	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/sokoban-p20.sas.cr.35-sc2016.cnf	-	5000.077	-	5000.046	-	5000.026	-	5000.101	-	5000.031	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/frb59-26-1.used-as.sat04-891-sc2011.cnf	-	5000.009	-	5000.027	-	5000.031	-	5000.014	-	5000.017	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/006-23-96-sc2014.cnf	-	5000.015	-	5000.017	-	5000.012	-	5000.039	-	5000.021	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.race-4_2-thread_local_vars_false-unreach-call.i-witness.cnf	SAT	44.802	SAT	41.455	SAT	47.264	SAT	56.51	SAT	42.214	44.802	41.455	47.264	56.51	42.214
../SAT2018/Xiao/Nb14T194.cnf	-	5000.209	-	5000.318	-	5000.167	-	5000.111	-	5000.117	10000	10000	10000	10000	10000
../SAT2018/Biere/udiv40prop.cnf	UNSAT	412.694	UNSAT	517.844	UNSAT	467.47	UNSAT	427.373	UNSAT	449.85	412.694	517.844	467.47	427.373	449.85
../SAT2019/sr2019/old/gensys-icl005.shuffled-as.sat05-3826-sc2011.cnf	UNSAT	381.346	UNSAT	541.323	UNSAT	279.171	UNSAT	315.646	UNSAT	356.592	381.346	541.323	279.171	315.646	356.592
../SAT2018/Ofer/exam_flat_0.04_2018_3.cnf	SAT	4743.973	SAT	1480.97	SAT	1625.88	SAT	3697.485	SAT	3664.775	4743.973	1480.97	1625.88	3697.485	3664.775
../SAT2018/Heusser/satcoin-genesis-SAT-5.cnf	SAT	1.063	SAT	1.009	SAT	0.985	SAT	1.016	SAT	1.092	1.063	1.009	0.985	1.016	1.092
../SAT2019/sr2019/old/k_unsat-sc2013.cnf	-	5000.005	-	5000.014	-	5000.076	-	5000.017	-	5000.017	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/vmpc_30-sc2007.cnf	SAT	88.459	-	5000.005	SAT	2308.235	SAT	198.64	SAT	35.036	88.459	10000	2308.235	198.64	35.036
../SAT2018/Konan/TimetableCNFEncoding_6_UNKNOWN.cnf	-	5000.024	-	5000.05	-	5000.053	-	5000.031	-	5000.028	10000	10000	10000	10000	10000
../SAT2018/final/Zhou/bibd-16-80-15-3-2_glb.cnf	SAT	14.004	SAT	12.339	SAT	28.306	SAT	2.468	SAT	14.217	14.004	12.339	28.306	2.468	14.217
../SAT2019/sr2019/new/Heule/MM-23-2-2-3-B.cnf	-	5000.012	-	5000.02	-	5000.012	-	5000.021	-	5000.015	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/SGI_30_60_24_40_2-dir.shuffled-as.sat03-118-sc2002.cnf	UNSAT	2027.595	UNSAT	1750.067	UNSAT	1886.1	UNSAT	2089.046	UNSAT	1937.4	2027.595	1750.067	1886.1	2089.046	1937.4
../SAT2019/sr2019/old/LABS_n087_goal008-sc2013.cnf	SAT	2383.053	SAT	630.748	SAT	3055.23	SAT	860.211	SAT	557.67	2383.053	630.748	3055.23	860.211	557.67
../SAT2018/final/CRIL/T107.2.0.cnf	UNSAT	542.937	UNSAT	458.378	UNSAT	650.883	UNSAT	509.942	UNSAT	413.152	542.937	458.378	650.883	509.942	413.152
../SAT2018/final/Collatz/1mod8.rules.7-7.cnf	-	5000.043	-	5000.014	-	5000.039	-	5000.034	-	5000.017	10000	10000	10000	10000	10000
../SAT2018/Manthey/Problem11_label29_false-unreach-call.c.cnf	SAT	510.028	SAT	162.708	SAT	599.199	SAT	296.167	SAT	267.875	510.028	162.708	599.199	296.167	267.875
../SAT2019/sr2019/new/Zhou/knight_16.cnf	SAT	3318.487	-	5000.086	SAT	3639.859	-	5000.04	SAT	638.238	3318.487	10000	3639.859	10000	638.238
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-2-C.cnf	-	5000.033	-	5000.058	-	5000.016	-	5000.008	-	5000.08	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Zhou/Pb-chnl15-16_c18.cnf	-	5000.011	-	5000.005	-	5000.02	-	5000.013	-	5000.013	10000	10000	10000	10000	10000
../SAT2018/Ofer/course_flat_0.12_2018_3_3.cnf	-	5000.044	-	5000.035	SAT	1049.787	SAT	915.993	SAT	2308.568	10000	10000	1049.787	915.993	2308.568
../SAT2018/final/Johnson/sted1_0x24204-350.cnf	-	5000.007	-	5000.006	-	5000.067	-	5000.02	-	5000.026	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Heule/MM-23-3-3-B.cnf	-	5000.019	-	5000.024	-	5000.023	-	5000.01	-	5000.031	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Biere/eq2csparrc162cbpwtcl16.cnf	-	5000.017	-	5000.009	-	5000.03	-	5000.009	-	5000.006	10000	10000	10000	10000	10000
../SAT2018/final/Soos/apn-sbox5-cut5-symmbreak.cnf	-	5000.012	-	5000.018	-	5000.025	-	5000.009	-	5000.014	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m63a_p.cnf	SAT	57.044	SAT	71.218	SAT	220.405	SAT	163.5	SAT	569.437	57.044	71.218	220.405	163.5	569.437
../SAT2019/sr2019/new/Zhou/CarSequencing-90-02_c18.cnf	SAT	53.123	SAT	34.747	SAT	55.878	SAT	59.196	SAT	68.081	53.123	34.747	55.878	59.196	68.081
../SAT2018/Manthey/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf	UNSAT	51.049	UNSAT	34.543	UNSAT	41.32	UNSAT	42.066	UNSAT	36.296	51.049	34.543	41.32	42.066	36.296
../SAT2018/final/Collatz/ad-A-3-7-17.cnf	UNSAT	4338.949	-	5000.004	-	5000.019	UNSAT	4838.105	-	5000.028	4338.949	10000	10000	4838.105	10000
../SAT2018/Jingchao/e_rphp096_04.cnf	UNSAT	3878.566	UNSAT	4234.798	UNSAT	3882.11	UNSAT	4109.078	UNSAT	4134.482	3878.566	4234.798	3882.11	4109.078	4134.482
../SAT2018/Liang/quadratic_tight_error.c.cnf	UNSAT	434.514	UNSAT	161.174	UNSAT	649.22	UNSAT	366.962	UNSAT	576.393	434.514	161.174	649.22	366.962	576.393
../SAT2018/final/Collatz/by-X-2-7-100.cnf	UNSAT	1183.524	UNSAT	1163.263	UNSAT	1227.414	UNSAT	1166.192	UNSAT	1138.017	1183.524	1163.263	1227.414	1166.192	1138.017
../SAT2019/sr2019/new/Savicky/size_5_5_5_i044_r12.cnf	-	5000.03	SAT	44.526	SAT	1618.027	SAT	1867.152	SAT	266.957	10000	44.526	1618.027	1867.152	266.957
../SAT2019/sr2019/old/aes_24_4_keyfind_5-sc2014.cnf	SAT	1647.441	SAT	1213.439	-	5000.019	SAT	2369.32	-	5000.038	1647.441	1213.439	10000	2369.32	10000
../SAT2018/Zha/prime_119218851371.cnf	UNSAT	79.359	UNSAT	84.14	UNSAT	75.559	UNSAT	83.983	UNSAT	76.562	79.359	84.14	75.559	83.983	76.562
../SAT2018/Chowdhury/gto_p60c235.cnf	UNSAT	532.223	UNSAT	543.24	UNSAT	517.747	UNSAT	446.748	UNSAT	643.97	532.223	543.24	517.747	446.748	643.97
../SAT2019/sr2019/new/Zhou/SocialGolfers-6-6-6-cp_c18.cnf	-	5000.014	-	5000.011	-	5000.051	-	5000.009	-	5000.021	10000	10000	10000	10000	10000
../SAT2018/Ehlers/ex175_18.cnf	SAT	2316.573	SAT	2014.604	SAT	2216.277	SAT	2239.067	SAT	1225.272	2316.573	2014.604	2216.277	2239.067	1225.272
../SAT2018/Konan/TimetableCNFEncoding_3_UNKNOWN.cnf	-	5000.036	-	5000.047	-	5000.06	-	5000.045	-	5000.041	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Biere/eqbpdtlf14spctbk14.cnf	-	5000.021	-	5000.004	-	5000.22	-	5000.019	-	5000.008	10000	10000	10000	10000	10000
../SAT2018/Xiao/Nb52T6.cnf	UNSAT	2533.121	UNSAT	1930.735	UNSAT	2078.518	UNSAT	2319.733	UNSAT	2483.469	2533.121	1930.735	2078.518	2319.733	2483.469
../SAT2019/sr2019/new/Zhou/Pb-chnl20-21_c18.cnf	-	5000.026	-	5000.013	-	5000.018	-	5000.011	-	5000.009	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/002-80-8-sc2014.cnf	SAT	2913.346	SAT	727.563	SAT	4805.064	SAT	1462.052	SAT	1324.533	2913.346	727.563	4805.064	1462.052	1324.533
../SAT2019/sr2019/new/Chen/hcp_CP22_22.cnf	-	5000.016	-	5000.017	-	5000.041	-	5000.092	-	5000.031	10000	10000	10000	10000	10000
../SAT2018/Jingchao/a_rphp085_04.cnf	UNSAT	1702.625	UNSAT	2316.927	UNSAT	1584.067	UNSAT	1775.545	UNSAT	1755.689	1702.625	2316.927	1584.067	1775.545	1755.689
../SAT2018/Zha/Karatsuba4477457x5308417.cnf	SAT	69.661	SAT	376.196	SAT	438.443	SAT	418.599	SAT	362.319	69.661	376.196	438.443	418.599	362.319
../SAT2019/sr2019/new/vonHolten/b1904P3-8x8c11h7UNSAT.cnf	UNSAT	1306.375	UNSAT	656.781	UNSAT	2268.526	UNSAT	2421	UNSAT	2254.131	1306.375	656.781	2268.526	2421	2254.131
../SAT2018/Chowdhury/gto_p50c314.cnf	-	5000.052	-	5000.015	-	5000.016	-	5000.014	-	5000.025	10000	10000	10000	10000	10000
../SAT2018/Chowdhury/gto_p50c345_1.cnf	-	5000.005	-	5000.029	-	5000.008	-	5000.012	-	5000.01	10000	10000	10000	10000	10000
../SAT2018/Konan/TimetableCNFEncoding_1_UNKNOWN.cnf	-	5000.08	-	5000.066	-	5000.065	-	5000.047	-	5000.029	10000	10000	10000	10000	10000
../SAT2018/Scheel/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf	-	5000.031	SAT	4551.286	SAT	765.939	SAT	908.269	SAT	4787.932	10000	4551.286	765.939	908.269	4787.932
../SAT2018/final/CRIL/T122.2.0.cnf	UNSAT	555.48	UNSAT	501.803	UNSAT	519.712	UNSAT	574.519	UNSAT	532.68	555.48	501.803	519.712	574.519	532.68
../SAT2018/Heusser/satcoin-genesis-SAT-10.cnf	SAT	1.369	SAT	2.004	SAT	1.254	SAT	1.381	SAT	1.639	1.369	2.004	1.254	1.381	1.639
../SAT2019/sr2019/old/total-10-15-u-sc2007.cnf	-	5000.012	-	5000.009	-	5000.011	-	5000.019	-	5000.029	10000	10000	10000	10000	10000
../SAT2018/Heule/CNP-5-400.cnf	SAT	919.344	SAT	700.886	SAT	689.008	SAT	151.961	SAT	617.858	919.344	700.886	689.008	151.961	617.858
../SAT2018/Heusser/satcoin-genesis-SAT-16.cnf	SAT	1.841	SAT	1.876	SAT	2.339	SAT	1.845	SAT	2.95	1.841	1.876	2.339	1.845	2.95
../SAT2019/sr2019/new/Zhou/QuasiGroup-4-12_c18.cnf	SAT	1512.815	SAT	460.469	SAT	715.991	SAT	418.962	SAT	1392.326	1512.815	460.469	715.991	418.962	1392.326
../SAT2018/final/CRIL/T125.2.0.cnf	UNSAT	571.985	UNSAT	480.461	UNSAT	426.915	UNSAT	497.278	UNSAT	436.643	571.985	480.461	426.915	497.278	436.643
../SAT2019/sr2019/new/Biere/cruxmiter29seed4.cnf	UNSAT	1057.629	UNSAT	1537.96	UNSAT	953.639	UNSAT	1447.59	UNSAT	2092.015	1057.629	1537.96	953.639	1447.59	2092.015
../SAT2018/final/Zhou/ortholatin-7.cnf	SAT	2.319	SAT	4.466	SAT	19.47	SAT	5.91	SAT	20.792	2.319	4.466	19.47	5.91	20.792
../SAT2019/sr2019/new/Chen/hcp_d16_16.cnf	-	5000.007	-	5000.022	-	5000.027	-	5000.014	-	5000.021	10000	10000	10000	10000	10000
../SAT2018/Chen/20180326_095804286_p_cnf_320_1120.cnf	SAT	21.712	SAT	102.647	SAT	44.061	SAT	322.129	SAT	45.128	21.712	102.647	44.061	322.129	45.128
../SAT2019/sr2019/old/ACG-20-10p1-sc2009.cnf	SAT	646.594	SAT	1615.572	SAT	1465.721	SAT	589.405	SAT	2004.372	646.594	1615.572	1465.721	589.405	2004.372
../SAT2018/Chen/20180322_164241329_p_cnf_320_1120.cnf	SAT	383.591	SAT	58.144	SAT	285.634	SAT	52.232	SAT	37.737	383.591	58.144	285.634	52.232	37.737
../SAT2019/sr2019/new/Biere/eqspdtlf14bpwtrc14.cnf	-	5000.033	-	5000.011	-	5000.032	-	5000.274	-	5000.04	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/test_v7_r12_vr10_c1_s18160.smt2-stp212-sc2016.cnf	-	5000.021	-	5000.028	-	5000.064	-	5000.023	-	5000.015	10000	10000	10000	10000	10000
../SAT2018/Konan/TimetableCNFEncoding_2_UNKNOWN.cnf	-	5000.689	-	5000.051	-	5000.037	-	5000.05	-	5000.032	10000	10000	10000	10000	10000
../SAT2018/final/Zhou/si2-b03m-m800-03.cnf	SAT	5.411	SAT	4.316	SAT	4.655	SAT	5.232	SAT	4.715	5.411	4.316	4.655	5.232	4.715
../SAT2019/sr2019/new/Zaikin/Grain_no_init_ver1_out200_known_last104_0.cnf	SAT	900.252	SAT	705.708	SAT	205.92	SAT	730.648	SAT	944.91	900.252	705.708	205.92	730.648	944.91
../SAT2019/sr2019/new/Biere/eqbpdtlf14bpwtcl14.cnf	UNSAT	1824.2	UNSAT	1885.538	UNSAT	839.257	UNSAT	1148.124	UNSAT	1978.857	1824.2	1885.538	839.257	1148.124	1978.857
../SAT2019/sr2019/new/Bebel/toughsat_24bits_0.cnf	SAT	56.394	SAT	262.121	SAT	159.48	SAT	115.807	SAT	54.418	56.394	262.121	159.48	115.807	54.418
../SAT2018/Scheel/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf	SAT	967.282	SAT	660.16	SAT	785.624	SAT	966.464	SAT	4810.988	967.282	660.16	785.624	966.464	4810.988
../SAT2019/sr2019/old/6s139-sc2013.cnf	UNSAT	2026.886	UNSAT	2458.521	UNSAT	2405.399	UNSAT	2221.258	UNSAT	2289.155	2026.886	2458.521	2405.399	2221.258	2289.155
../SAT2019/sr2019/old/ecarev-110-1031-23-40-8-sc2018.cnf	SAT	1381.335	SAT	1268.54	SAT	1352.151	SAT	1281.718	SAT	1327.988	1381.335	1268.54	1352.151	1281.718	1327.988
../SAT2018/Heusser/satcoin-genesis-SAT-9.cnf	SAT	1.394	SAT	1.432	SAT	1.376	SAT	1.521	SAT	2.146	1.394	1.432	1.376	1.521	2.146
../SAT2019/sr2019/old/f6nidw-sc2012.cnf	UNSAT	13.854	UNSAT	14.386	UNSAT	15.111	UNSAT	11.689	UNSAT	12.937	13.854	14.386	15.111	11.689	12.937
../SAT2019/sr2019/old/UTI-20-10p1-sc2009.cnf	SAT	1175.315	SAT	1100.281	SAT	1247.07	SAT	978.292	SAT	1303.572	1175.315	1100.281	1247.07	978.292	1303.572
../SAT2019/sr2019/new/Bebel/toughsat_25bits_1.cnf	SAT	67.261	SAT	242.382	SAT	18.63	SAT	463.79	SAT	24.085	67.261	242.382	18.63	463.79	24.085
../SAT2019/sr2019/old/sha2.shuffled-as.sat03-442-sc2002.cnf	-	5000.034	-	5000.027	-	5000.031	-	5000.035	-	5000.032	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Savicky/size_4_4_4_i0566_r8.cnf	UNSAT	677.15	UNSAT	708.673	UNSAT	983.044	UNSAT	695.318	UNSAT	750.425	677.15	708.673	983.044	695.318	750.425
../SAT2019/sr2019/new/Zaikin/Grain_no_init_ver1_out200_known_last105_0_u.cnf	UNSAT	479.791	UNSAT	661.326	UNSAT	462.768	UNSAT	530.818	UNSAT	640.099	479.791	661.326	462.768	530.818	640.099
../SAT2018/Harder/ecarev-110-4099-22-30-4.cnf	SAT	661.705	SAT	613.52	SAT	753.963	SAT	757.703	SAT	733.75	661.705	613.52	753.963	757.703	733.75
../SAT2018/final/CRIL/T86.2.0.cnf	UNSAT	605.439	UNSAT	560.902	UNSAT	531.321	UNSAT	538.307	UNSAT	553.682	605.439	560.902	531.321	538.307	553.682
../SAT2019/sr2019/new/Chen/hcp_bij16_16.cnf	-	5000.098	-	5000.097	-	5000.103	-	5000.132	-	5000.117	10000	10000	10000	10000	10000
../SAT2018/final/Johnson/sted1_0x0-420.cnf	-	5000.031	-	5000.02	-	5000.012	-	5000.013	-	5000.026	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Savicky/size_4_4_4_i4096_r8.cnf	UNSAT	280.672	UNSAT	380.201	UNSAT	316.057	UNSAT	424.825	UNSAT	269.985	280.672	380.201	316.057	424.825	269.985
../SAT2019/sr2019/old/rbcl_xits_13_UNKNOWN-sc2009.cnf	-	5000.031	-	5000.106	-	5000.029	-	5000.118	-	5000.054	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m148ABCD_p.cnf	SAT	2909.093	SAT	2883.133	-	5000.008	SAT	2986.912	SAT	708.297	2909.093	2883.133	10000	2986.912	708.297
../SAT2019/sr2019/new/Heule/MM-23-4-4-4-4-1.cnf	-	5000.075	-	5000.007	-	5000.011	-	5000.014	-	5000.032	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Bebel/toughsat_26bits_1.cnf	SAT	610.809	SAT	379.203	SAT	65.38	SAT	397.46	SAT	379.698	610.809	379.203	65.38	397.46	379.698
../SAT2018/Porkhunov/Cake_9_19.cnf	-	5000.019	-	5000.016	-	5000.01	-	5000.009	-	5000.081	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/satcoin-genesis-SAT-10-sc2018.cnf	SAT	1.702	SAT	1.495	SAT	1.747	SAT	1.783	SAT	1.434	1.702	1.495	1.747	1.783	1.434
../SAT2019/sr2019/new/Zhou/QuasiGroup-4-10_c18.cnf	-	5000.007	-	5000.008	-	5000.012	-	5000.018	-	5000.008	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Heule/MM-23-no-type3.cnf	-	5000.012	-	5000.014	-	5000.02	-	5000.026	-	5000.054	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/partial-10-11-s-sc2007.cnf	SAT	1484.389	-	5000.037	-	5000.018	SAT	145.298	SAT	497.328	1484.389	10000	10000	145.298	497.328
../SAT2019/sr2019/old/ndhf_xits_16_UNKNOWN-sc2009.cnf	-	5000.011	-	5000.01	-	5000.01	-	5007.468	-	5000.027	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Chen/hcp_CP14_14.cnf	-	5000.017	SAT	1324.254	-	5000.013	-	5000.019	SAT	213.642	10000	1324.254	10000	10000	213.642
../SAT2019/sr2019/new/Savicky/size_4_4_4_i3499_r8.cnf	UNSAT	459.47	UNSAT	595.929	UNSAT	622.964	UNSAT	533.989	UNSAT	441.837	459.47	595.929	622.964	533.989	441.837
../SAT2018/Heusser/satcoin-genesis-SAT-3.cnf	SAT	0.876	SAT	0.454	SAT	0.52	SAT	0.578	SAT	0.627	0.876	0.454	0.52	0.578	0.627
../SAT2018/Porkhunov/mchess_20.cnf	-	5000.007	-	5000.018	-	5000.005	-	5000.008	-	5000.003	10000	10000	10000	10000	10000
../SAT2018/Manthey/Problem14_label14_false-unreach-call.c.cnf	SAT	194.789	SAT	125.081	SAT	124.565	SAT	110.379	SAT	228.119	194.789	125.081	124.565	110.379	228.119
../SAT2018/Ehlers/ex187_10.cnf	SAT	202.65	SAT	152.382	SAT	164.73	SAT	50.46	SAT	203.358	202.65	152.382	164.73	50.46	203.358
../SAT2019/sr2019/old/ctl_4291_567_2_unsat-sc2013.cnf	UNSAT	2593.355	UNSAT	2365.264	UNSAT	2215.616	UNSAT	2490.327	UNSAT	2266.11	2593.355	2365.264	2215.616	2490.327	2266.11
../SAT2019/sr2019/new/Zhou/GracefulGraph-K04-P04_c18.cnf	SAT	73.465	SAT	68.501	SAT	313.084	SAT	284.079	SAT	331.831	73.465	68.501	313.084	284.079	331.831
